"adj. 喝醉了的
v. 喝, 喝酒",他喝酒太多，简直站都站不直了。,他显然是醉了。,被权力陶醉,,,,,,,,,
,,,,,,,,,,,,
Unit,Cubit is an ancient unit of length.,This textbook has twenty units.,There's a rumour floating around of a new job in the unit.,,,,,,,,,
"n. 单位, 单元",腕尺是古代的一种长度单位。,这本课本有二十单元。,这个部门盛传有个新工作要聘人.,,,,,,,,,
,,,,,,,,,,,,
statement,She refused to make a statement to the police in case she incriminated herself.,The purport of the statement is that the firm is bankrupt.,This statement is converse to that one.,,,,,,,,,
"n. 声明, 陈述",她拒绝向警方作陈述以免受连累.,该项声明大意是说该商行已经破产。,这个声明和那个相反。,,,,,,,,,
,,,,,,,,,,,,
greet,I greet you in the name of the President.,He made his way through the crowd to greet us.,He greeted her with a loving hug.,,,,,,,,,
"vt. 问候,致敬,欢迎,映入眼帘",我代表总统前来迎接您。,他穿过人群向我们打招呼。,他以一个深情的拥抱来迎接她。,,,,,,,,,
,,,,,,,,,,,,
represent,The rose represents England.,The king is represented as a villain in the play.,Fonteyn represents the best traditions of ballet.,,,,,,,,,
"vt. 表现, 表示, 描绘, 代表
vi. 提出异议",玫瑰花是英格兰的象徵。,在这出剧中把国王刻画成一个反面人物。,芳廷承袭了芭蕾舞艺术的最优秀的传统,,,,,,,,,
,,,,,,,,,,,,
association,I benefited a lot from my association with him.,He is a member of the Association of University Teachers.,"I have some association with him who was a member of the Association of FBI
                                                        
                                                    ",,,,,,,,,
"n. 联合,结合,交往,协会,社团,联想",我与他交往获益良多。,他是大学教师联合会的一名成员。,我和一个FBI的人有点交往,,,,,,,,,
,,,,,,,,,,,,
dormitory,He soon gets accustom to dormitory life and make two or three friends.,Every girl must sign in when she comes back to the dormitory.,He hangs out in the school dormitory.,,,,,,,,,
n. (集体)宿舍,他不久就逐渐习惯了宿舍的生活并交了两三个朋友。,每个女生回到宿舍的时候都必须签到。,他住在学校的宿舍里。,,,,,,,,,
,,,,,,,,,,,,
canteen,This is a much frequented canteen.,He always bring a canteen with him on a hike.,After work they had a meal in the worker's canteen.,,,,,,,,,
n. 小卖部； 食堂，小饭馆； 水罐； 餐具盒，炊具箱,这是一家就餐人数很多的食堂.,他作徒步旅行时总是带著水壶。,工作完，他们在工人食堂吃了晚饭。,,,,,,,,,
,,,,,,,,,,,,
flight,I'll book you on a direct flight to London.,She's in the top flight of journalists.,The old woman fell down a flight of stairs.,,,,,,,,,
"n. （物体的）飞行； 航班； 飞翔； 楼梯的一段
vi. 成群地迁徙或飞行
vt. 射击； 使惊飞",我将为你预订直飞伦敦的航班。,她是出类拔萃的新闻工作者。,那位老太太从一段楼梯上摔了下来。,,,,,,,,,
,,,,,,,,,,,,
curious,The reporter is curious to know whether the official is involved in the case.,The cat felt curious when she saw her own reflection in the mirror.,I caught a curious sound in the neighboring room.,,,,,,,,,
"adj. 好奇的,古怪的",这个记者很想知道那位官员是否涉及此案。,小猫看到自己在镜子中的倒影，感到很好奇。,我听到隔壁房间里有奇怪的响声。,,,,,,,,,
,,,,,,,,,,,,
curiously,"Curiously, I had met John's new friend before.",I see his eyes curiously stare on me.,"She regarded him closely, intently, curiously, etc.",,,,,,,,,
adv. 好奇地,真怪，约翰的新朋友我从前见到过。,我看见他的眼睛好奇地盯着我。,她紧紧地、 目不转睛地、 好奇地...注视著他.,,,,,,,,,
,,,,,,,,,,,,
Colombia,"colombia
                                                        
                                                    ","colombia is a country
                                                        
                                                    ",Colombia is a country.,,,,,,,,,
n. 哥伦比亚(南美洲国名）,哥伦比亚,哥伦比亚是个国家,哥伦比亚是个国家,,,,,,,,,
,,,,,,,,,,,,
approach,All the approaches to the palace were guarded by troops.,That's the nearest approach to a smile he ever makes.,The time is approaching when we must think about buying a new house.,,,,,,,,,
"n. 接近; 途径, 方法
v. 靠近, 接近, 动手处理",通往宫殿的所有道路都有部队把守。,那已算是他能做出的最近乎微笑的表示了。,我们要想一想买新房子的事了，时机即将来临。,,,,,,,,,
,,,,,,,,,,,,
cheek,A bullet grazed his cheek.,A tear rolled down his cheek.,She has a tiny mole on her cheek.,,,,,,,,,
"n. 脸颊，脸蛋； 无礼而放肆的行为，厚颜； 半边屁股； 两侧相对的物体
vt. 对…无礼地说话",子弹擦伤了他的面颊.,一滴泪珠沿著他的面颊流下来.,她面颊上有一颗小痣。,,,,,,,,,
,,,,,,,,,,,,
defend,He retained the best lawyer in the state to defend his case.,The company has briefed a top lawyer to defend it.,Some players are better at defending.,,,,,,,,,
"vt./vi. 防护,辩护,防卫",他为他的案子聘了该州最好的律师。,公司已将案件委托给最好的律师进行辩护。,有些运动员较擅长打防卫。,,,,,,,,,
,,,,,,,,,,,,
defend against,,,,,,,,,,,,
 防卫...以免于,,,,,,,,,,,,
,,,,,,,,,,,,
defence,The defence argue/argues that the evidence is weak.,She plays in defence.,He has been brought in to strengthen the defence.,,,,,,,,,
n. 防卫，防御，防护，答辩,辩护律师提出理由认为证据不充分.,她打後卫.,已请他来加强後卫力量.,,,,,,,,,
,,,,,,,,,,,,
major,This quartet represents a major new trend in modern music.,Her major is French.,She majored in maths and physics at university.,,,,,,,,,
"n. 主修, 成年人, 陆军少校; 巨头
adj. 主要的, 较多的, 大部份的
vi. 主修",这首四重奏的曲子反映了现代音乐中一种主要的新趋向.,她的主修科目是法语。,她在大学期间主修数学和物理。,,,,,,,,,
,,,,,,,,,,,,
misunderstand,His remarks show that he misunderstand my position on the question.,He wrote her a letter for fear she misunderstand him.,They pretend to misunderstand my complaint.,,,,,,,,,
"v. 误解, 误会",他的话说明他误解了我在这一问题上的立场。,他给她写了封信，免得她误会。,他们假装误解了我的投诉。,,,,,,,,,
,,,,,,,,,,,,
misunderstood,The cost of capital is widely misunderstood.,The cost of capital is widely misunderstood.,Maybe I misunderstood you.,,,,,,,,,
adj. 被误解的;被曲解的,对资本成本存在着广泛的误解。,对资本成本存在着广泛的误解。,也许我误会你了。,,,,,,,,,
,,,,,,,,,,,,
misunderstood,The cost of capital is widely misunderstood.,The cost of capital is widely misunderstood.,Maybe I misunderstood you.,,,,,,,,,
adj. 被误解的;被曲解的,对资本成本存在着广泛的误解。,对资本成本存在着广泛的误解。,也许我误会你了。,,,,,,,,,
,,,,,,,,,,,,
misunderstanding,Bitter arguments ensued from this misunderstanding.,He was the unknowing cause of all the misunderstanding.,Many troubles ensued from this misunderstanding.,,,,,,,,,
"n. 误会, 误解",这一误会引发了激烈的争论.,这一切误会都是他在无意中造成的.,由此误会产生了许多麻烦。,,,,,,,,,
,,,,,,,,,,,,
Jordan,It beats the Dutch how Jordan always makes a basket.,"Jordan
                                                        
                                                    ",The jordan is out of date.,,,,,,,,,
"n. 约旦，约旦河
n. 乔丹(姓氏)",乔丹投篮百发百中，真令人叫绝。,约旦,尿壶已经过时了。,,,,,,,,,
,,,,,,,,,,,,
dash,She dashed off a letter to her mother.,He dashed across the street and ran towards me.,"In my fury, I dashed all the dishes to the floor.",,,,,,,,,
"n. 冲撞,破折号,少量,短跑,冲劲
vt. 猛掷,泼溅,冲撞,匆忙
vi. 猛冲,猛撞",她给母亲匆匆写了一封信。,他冲过马路，向我跑过来。,气愤之下，我把所有的杯盘都摔到地上去了。,,,,,,,,,
,,,,,,,,,,,,
adult,We should do our best to develop the adult education.,He spent his adult life in Canada.,His behavior is not particularly adult.,,,,,,,,,
"adj. 成年的,成人的，成熟的
n. 成年人",我们应当努力发展成人教育.,他成年时期是在加拿大度过的.,他的举止行为还不太成熟。,,,,,,,,,
,,,,,,,,,,,,
imply,His tone implied disapproval.,Their failure to reply to our letter seems to imply a lack of interest.,Life implies growth and death.,,,,,,,,,
"vt. 暗示,意味",他的语调意味着他不同意。,他们没有回我们的信似乎暗示他们缺乏兴趣。,生命必然有成长和死亡。,,,,,,,,,
,,,,,,,,,,,,
spoken,She has spoken Chinese all her life.,You learn a language better if you visit the country where it's spoken.,You should have spoken up in the meeting.,,,,,,,,,
"adj. 口头的, 口语的",她讲了一辈子中文。,"若到说某种语言的国家去, 就能把该种语言学得好些.",会谈时你实在应该发言(然而你却没有)。,,,,,,,,,
,,,,,,,,,,,,
unspoken,The importance of his ideas is that they represent the unspoken opinion of the silent majority.,Not expressed in words; unspoken.,"His face was expressionless, but Alex felt the unspoken criticism.",,,,,,,,,
adj. 未说出口的，不言而喻的,他的见解之所以重要，是因为他的见解代表着普通美国大众没有说出来的意见。,不用语言表达的; 不能说出来的：,他面无表情，但亚历克斯感觉到了他无言的批评。,,,,,,,,,
,,,,,,,,,,,,
Spain,We've agreed on Spain for our holiday next year.,Spain used to be famous for its strong armada.,Please send me any literature you have on camping holidays in Spain.,,,,,,,,,
n. 西班牙,我们一致同意明年去西班牙度假。,西班牙曾以其强大的舰队而著称.,请惠寄贵处有关在西班牙野营度假的宣传材料。,,,,,,,,,
,,,,,,,,,,,,
Italy,We are touring Italy for our holidays this year.,"He hitched south towards Italy, and thence into France.",His family emigrated from Italy to America.,,,,,,,,,
n. 意大利,今年我们假期要去意大利旅行。,他搭乘便车往南去意大利，然后从那里进入法国。,他们家从意大利移居到美国。,,,,,,,,,
,,,,,,,,,,,,
likely,I've heard whispers that the firm is likely to go bankrupt.,The proposed tax changes are likely to prove a banana skin for the Government.,They are likely to become angry with him.,,,,,,,,,
"adj. 可能的,合适的,可信的,有前途的,有吸引力的
adv. 很可能",我听到传闻说公司很可能要破产.,建议中的税务变动很可能给政府带来无穷後患。,他们可能会对他发怒,,,,,,,,,
,,,,,,,,,,,,
be likely to,But the boss said we were likely to work overtime today.,"Noticing that there was likely to be trouble, they sneaked away.","But the boss said we were likely to work overtime today
                                                        
                                                    ",,,,,,,,,
 可能的，要发生的，有倾向的,但是老板说我们今天很可能要加班。,"他们看到有可能发生麻烦, 就悄悄离开了。",但是老板说我们今天很可能要加班,,,,,,,,,
,,,,,,,,,,,,
in general,The inequalities between the sexes were mirrored in life in general.,"In general, people don't like to be made fun of.","In general, Japanese cars are very reliable and breakdowns are rare.",,,,,,,,,
"adj. 总之(一般,通常,一般说来)",男女之间的不平等现象反映在生活的各个方面.,"大体上讲, 人们都不喜欢被捉弄。",日本汽车通常是很可靠的，发生故障的情况极少。,,,,,,,,,
,,,,,,,,,,,,
crossroads,Turn right at the first crossroads.,The accident took place at the crossroads.,"If you take the next turning to the right, you'll be able to head them off at the big crossroads.",,,,,,,,,
"n. 交叉路口, 十字路",在第一个十字路口向右转。,事故就发生在十字路口。,如果你在下一个拐弯处向右拐，你就能在大十字路口处拦住他们。,,,,,,,,,
